"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"15116",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15117",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15118",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15119",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15120",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15121",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15122",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15123",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15124",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15125",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15126",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15127",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15128",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15129",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15130",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15131",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15132",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15133",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15134",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15135",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15136",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15137",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15138",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15139",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15140",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15141",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15142",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15143",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15144",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15145",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15146",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15147",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15148",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15149",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15150",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15151",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15152",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15153",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15154",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15155",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15156",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15157",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15158",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15159",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15160",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15161",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15162",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15163",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15164",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15165",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15166",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15167",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15168",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15169",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15170",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15171",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15172",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15173",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15174",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15175",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15176",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15177",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15178",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15179",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15180",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15181",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15182",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15183",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15184",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15185",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15186",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15187",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15188",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15189",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15190",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15191",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15192",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15193",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15194",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15195",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15196",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15197",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15198",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15199",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15200",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15201",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15202",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15203",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15204",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15205",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15206",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15207",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15208",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15209",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15210",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15211",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15212",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15213",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15214",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15215",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15216",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15217",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15218",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15219",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15220",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15221",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15222",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15223",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15224",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15225",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15226",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15227",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15228",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15229",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15230",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15231",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15232",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15233",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15234",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15235",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15236",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15237",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15238",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15239",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15240",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15241",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15242",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15243",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15244",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15245",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15246",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15247",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15248",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15249",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15250",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15251",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15252",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15253",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15254",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15255",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15256",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15257",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15258",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15259",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15260",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15261",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15262",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15263",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15264",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15265",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15266",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15267",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15268",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15269",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15270",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15271",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15272",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15273",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15274",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15275",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15276",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15277",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15278",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15279",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15280",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15281",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15282",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15283",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15284",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15285",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15286",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15287",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15288",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15289",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15290",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15291",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15292",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15293",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15294",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15295",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15296",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15297",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15298",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15299",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15300",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15301",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15302",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15303",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15304",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15305",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15306",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15307",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15308",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15309",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15310",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15311",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15312",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15313",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15314",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15315",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15316",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15317",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15318",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15319",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15320",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15321",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15322",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15323",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15324",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15325",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15326",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15327",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15328",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15329",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15330",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15331",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15332",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15333",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15334",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15335",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15336",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15337",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15338",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15339",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15340",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15341",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15342",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15343",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15344",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15345",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15346",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15347",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15348",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15349",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15350",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15351",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15352",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15353",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15354",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15355",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15356",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15357",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15358",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15359",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15360",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15361",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15362",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15363",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15364",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15365",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15366",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15367",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15368",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15369",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15370",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15371",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15372",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15373",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15374",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15375",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15376",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15377",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15378",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15379",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15380",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
"15381",NA,"","","",NA,NA,NA,"","","",NA,"","","","","",NA,NA,"","","",NA,NA,NA
